,Chuquisaca,La Paz,Cochabamba,Oruro,Potosí,Tarija,Santa Cruz,Beni,Pando
2022-04-25,110,132,21,0,4,237,7,0,16
2022-04-26,222,125,6,1,45,179,14,0,18
2022-04-27,234,112,14,0,1,166,6,0,3
2022-04-28,251,90,2,0,31,129,30,0,43
2022-04-29,227,77,31,0,2,18,26,0,0
2022-04-30,155,69,17,1,16,176,43,9,0
2022-05-01,106,61,21,0,0,0,34,0,0
2022-05-02,112,55,22,1,0,0,26,5,0
2022-05-03,125,51,16,0,1,138,28,0,1
2022-05-04,260,52,10,0,19,199,34,0,0
2022-05-05,343,54,10,2,0,175,47,1,0
2022-05-06,355,49,5,2,18,28,17,0,0
2022-05-07,204,45,30,1,2,0,19,0,0
2022-05-08,212,41,33,0,0,10,37,2,0
2022-05-09,109,40,10,0,14,33,32,0,0
2022-05-10,237,69,12,1,0,58,30,1,0
2022-05-11,117,91,4,2,30,75,9,0,0
2022-05-12,68,111,2,1,0,13,10,0,1
2022-05-13,39,99,1,0,2,48,26,0,0
2022-05-14,31,128,20,0,1,32,19,0,0
2022-05-15,79,111,11,0,2,0,19,2,0
2022-05-16,88,123,10,1,2,54,10,3,0
2022-05-17,53,115,28,2,89,61,31,0,0
2022-05-18,31,140,9,0,4,47,12,1,0
2022-05-19,22,142,8,1,0,56,36,3,0
2022-05-20,19,155,24,0,3,60,75,0,0
2022-05-21,31,123,16,0,2,0,99,1,0
2022-05-22,38,168,26,0,0,0,100,0,0
2022-05-23,32,171,29,0,114,103,52,0,51
2022-05-24,25,179,17,0,1,62,23,0,2
2022-05-25,25,195,24,1,0,52,32,0,80
2022-05-26,21,211,13,1,0,53,63,0,0
2022-05-27,18,247,37,0,2,52,50,1,160
2022-05-28,13,214,58,0,31,1,74,2,0
2022-05-29,7,272,27,0,4,0,84,1,0
2022-05-30,19,202,26,0,3,39,176,0,42
2022-05-31,11,246,42,1,0,96,178,0,30
2022-06-01,5,254,13,0,21,69,59,0,0
2022-06-02,18,258,8,1,18,11,102,0,0
2022-06-03,11,253,43,30,5,0,106,3,92
2022-06-04,66,200,52,0,1,0,120,0,129
2022-06-05,42,208,25,0,0,0,111,0,3
2022-06-06,11,211,21,0,0,19,180,0,0
2022-06-07,31,258,36,0,2,27,82,4,9
2022-06-08,39,249,42,0,4,4,60,0,7
2022-06-09,14,238,38,0,7,1,134,0,1
2022-06-10,24,258,75,0,3,0,107,0,0
2022-06-11,20,239,74,3,1,0,100,0,0
2022-06-12,15,257,62,0,3,1,126,2,0
2022-06-13,43,259,78,0,3,18,121,3,0
2022-06-14,44,242,39,3,4,100,74,0,0
2022-06-15,33,234,49,1,8,65,29,0,18
2022-06-16,16,101,64,0,0,92,164,3,0
2022-06-17,53,63,88,0,0,99,151,0,0
2022-06-18,50,29,76,1,2,0,177,0,0
2022-06-19,63,25,88,0,3,44,236,0,0
2022-06-20,69,18,71,0,1,69,197,0,4
2022-06-21,55,23,40,21,0,0,113,0,0
2022-06-22,52,27,39,0,7,52,78,18,26
2022-06-23,46,34,83,0,2,7,228,3,14
2022-06-24,81,14,65,2,0,60,228,0,13
2022-06-25,91,30,83,1,11,58,236,0,0
2022-06-26,96,19,52,0,2,38,131,4,0
2022-06-27,88,17,103,0,2,86,298,0,32
2022-06-28,115,18,75,1,7,135,185,0,29
2022-06-29,49,16,62,2,3,117,107,0,30
2022-06-30,60,24,100,1,5,18,370,0,176
2022-07-01,105,18,98,3,2,10,263,0,45
2022-07-02,80,20,184,2,7,33,265,38,0
2022-07-03,142,20,206,3,3,10,654,0,0
2022-07-04,160,18,228,0,0,18,646,0,70
2022-07-05,136,32,214,2,20,19,361,0,0
2022-07-06,128,29,83,1,9,12,261,0,0
2022-07-07,84,32,195,27,9,4,654,0,0
2022-07-08,165,35,317,8,13,259,683,64,0
2022-07-09,173,23,388,0,6,137,732,0,0
2022-07-10,150,40,440,0,5,120,706,33,0
2022-07-11,230,49,398,1,0,30,787,0,0
2022-07-12,192,28,204,5,15,137,478,0,1
2022-07-13,167,26,155,42,16,18,283,0,0
2022-07-14,93,39,520,2,8,44,867,0,0
2022-07-15,241,27,555,9,24,23,934,61,0
2022-07-16,274,49,735,7,4,3,840,74,0
2022-07-17,348,49,813,4,46,1,1075,121,0
2022-07-18,419,34,749,2,25,33,900,0,3
2022-07-19,341,78,527,25,14,23,557,0,24
2022-07-20,272,71,394,9,56,9,426,0,2
2022-07-21,244,94,1044,11,43,21,1094,0,0
2022-07-22,410,133,1247,23,38,144,1115,537,0
2022-07-23,483,42,1320,212,57,106,1056,198,16
2022-07-24,411,105,1310,7,47,97,0,0,0
2022-07-25,571,48,1400,8,9,47,1089,0,0
2022-07-26,555,96,842,32,191,99,1231,109,3
2022-07-27,341,113,376,35,115,67,918,0,4
2022-07-28,309,122,1658,41,111,102,1296,0,2
2022-07-29,493,97,2029,45,230,100,1471,194,7
2022-07-30,556,145,1944,51,83,29,1521,0,0
2022-07-31,526,79,1929,18,38,59,1643,354,0
2022-08-01,727,107,1876,3,114,221,1485,111,3
2022-08-02,450,102,976,77,181,192,851,75,2
2022-08-03,258,98,713,62,141,332,437,0,0
2022-08-04,212,72,1863,49,152,277,802,55,30
2022-08-05,449,94,2181,58,214,208,1535,159,3
2022-08-06,402,84,1992,100,116,32,1265,71,1
2022-08-07,373,87,2081,30,53,107,1755,45,0
2022-08-08,752,109,1789,21,224,473,1153,0,42
2022-08-09,355,106,910,403,261,482,585,375,1
2022-08-10,154,92,665,46,166,111,384,0,24
2022-08-11,169,140,1420,403,190,98,1263,118,78
2022-08-12,48,87,1603,64,129,710,1421,0,12
2022-08-13,51,94,1291,502,98,131,572,94,0
2022-08-14,115,110,1165,13,55,0,1223,23,0
2022-08-15,546,145,1160,8,77,347,1284,0,8
2022-08-16,84,132,591,33,249,588,341,59,10
2022-08-17,111,151,387,59,58,364,461,0,9
2022-08-18,84,163,1024,588,150,319,567,0,39
2022-08-19,81,201,1085,239,54,320,402,0,4
2022-08-20,118,226,726,371,69,81,924,0,0
2022-08-21,12,191,683,10,90,42,1023,80,0
2022-08-22,154,151,614,8,49,302,641,0,16
2022-08-23,121,194,323,456,89,418,375,18,4
2022-08-24,85,203,127,444,41,278,217,0,1
2022-08-25,45,176,399,200,52,298,669,20,59
2022-08-26,113,167,428,96,92,235,658,0,177
2022-08-27,24,261,429,217,46,28,547,0,25
2022-08-28,25,186,363,9,25,6,414,8,65
2022-08-29,98,257,287,131,125,330,317,0,103
2022-08-30,54,222,110,132,88,379,224,0,1
2022-08-31,15,250,61,137,93,283,138,32,1
2022-09-01,32,249,266,136,115,242,379,0,0
2022-09-02,11,344,286,62,67,305,341,0,0
2022-09-03,0,298,214,15,28,123,309,0,0
2022-09-04,0,240,204,92,25,149,361,0,0
2022-09-05,93,299,132,66,166,119,313,21,0
2022-09-06,48,312,75,82,61,146,168,13,1
2022-09-07,14,305,34,66,54,17,123,0,3
2022-09-08,16,262,148,42,52,183,344,0,0
2022-09-09,17,204,103,46,60,67,245,9,5
2022-09-10,3,266,115,40,23,12,263,0,0
2022-09-11,15,251,105,0,198,5,178,5,0
2022-09-12,18,324,82,42,142,121,150,1,3
2022-09-13,0,267,33,46,104,57,82,0,0
2022-09-14,2,262,27,40,202,51,36,0,1
2022-09-15,9,322,71,35,198,101,153,0,1
2022-09-16,10,325,103,26,131,67,159,0,0
2022-09-17,2,290,44,14,91,0,0,3,0
2022-09-18,0,315,53,38,48,0,116,0,0
2022-09-19,17,276,27,0,67,126,100,0,23
2022-09-20,1,277,7,23,17,144,68,5,11
2022-09-21,2,267,8,1,45,96,35,0,0
2022-09-22,1,276,24,17,11,216,96,0,0
2022-09-23,1,332,24,33,53,282,81,0,0
2022-09-24,3,251,13,1,32,31,73,2,0
2022-09-25,1,368,35,1,41,35,48,1,0
2022-09-26,18,242,20,29,32,59,61,0,0
2022-09-27,1,282,9,0,99,79,22,0,0
2022-09-28,6,299,12,31,36,46,26,4,0
2022-09-29,0,387,26,23,17,61,57,0,0
2022-09-30,4,428,15,11,144,46,41,2,0
2022-10-01,0,413,22,1,20,10,45,0,0
2022-10-02,4,289,22,0,3,0,33,0,0
2022-10-03,7,307,10,8,105,147,37,0,0
2022-10-04,0,366,8,2,13,7,20,0,13
2022-10-05,0,432,2,8,43,52,18,2,2
2022-10-06,2,400,15,10,5,46,24,0,47
2022-10-07,0,374,10,3,3,88,41,0,0
2022-10-08,0,396,14,0,1,62,0,17,0
2022-10-09,0,431,18,0,89,32,17,0,0
2022-10-10,6,487,11,0,31,40,17,0,66
2022-10-11,0,620,4,9,92,40,22,0,0
2022-10-12,1,558,6,3,32,17,9,2,0
2022-10-13,1,541,11,3,0,4,46,0,0
2022-10-14,2,484,10,0,2,29,24,0,0
2022-10-15,0,432,15,0,0,9,24,0,0
2022-10-16,0,346,15,0,2,0,36,0,0
2022-10-17,6,379,16,4,59,11,18,3,0
2022-10-18,0,401,2,2,3,11,16,0,0
2022-10-19,0,384,0,0,0,2,4,0,0
2022-10-20,0,400,7,4,0,24,46,0,0
2022-10-21,0,378,7,0,0,104,0,0,0
2022-10-22,0,367,5,0,0,39,11,3,0
2022-10-23,0,318,5,0,1,0,8,0,0
2022-10-24,2,355,8,0,0,146,11,0,0
2022-10-25,0,351,1,4,11,26,13,0,0
2022-10-26,0,468,0,0,0,81,0,1,0
2022-10-27,0,400,3,0,76,0,28,0,1
2022-10-28,0,464,9,0,24,5,17,0,0
2022-10-29,0,510,5,0,28,0,17,1,0
2022-10-30,0,519,11,0,0,0,24,0,0
2022-10-31,21,451,5,0,15,6,18,0,0
2022-11-01,0,474,1,0,26,0,6,0,0
2022-11-02,0,500,0,0,0,0,4,2,0
2022-11-03,0,509,5,0,0,15,9,0,0
2022-11-04,4,476,1,0,0,29,11,0,0
2022-11-05,0,497,7,1,0,0,9,0,0
2022-11-06,3,499,9,0,0,0,17,2,0
2022-11-07,1,491,7,4,0,2,6,0,0
2022-11-08,0,498,1,0,27,6,3,0,0
2022-11-09,2,513,2,0,0,5,4,0,0
2022-11-10,1,490,3,0,20,5,2,0,0
2022-11-11,2,486,7,0,0,0,10,0,0
2022-11-12,0,471,5,0,0,0,13,0,0
2022-11-13,0,433,8,0,0,0,18,0,0
2022-11-14,1,328,9,0,0,7,12,0,0
2022-11-15,1,207,4,0,0,15,2,0,0
2022-11-16,0,188,3,0,4,3,6,0,0
2022-11-17,1,154,11,6,0,0,13,0,70
2022-11-18,1,149,8,0,0,2,20,2,0
2022-11-19,2,133,9,0,0,0,14,1,0
2022-11-20,2,131,7,1,0,0,8,1,0
2022-11-21,1,125,9,3,0,0,7,0,0
2022-11-22,2,109,1,0,28,2,13,0,0
2022-11-23,0,108,5,0,0,0,10,0,0
2022-11-24,1,122,14,0,0,6,22,0,0
2022-11-25,2,111,15,0,1,8,15,0,0
2022-11-26,1,118,15,0,0,0,16,0,0
2022-11-27,4,100,13,0,0,0,0,0,0
2022-11-28,7,71,11,0,0,5,20,0,39
2022-11-29,6,55,10,1,14,0,8,0,12
2022-11-30,2,65,4,1,0,0,15,0,0
2022-12-01,9,94,21,6,0,0,25,0,0
2022-12-02,2,61,22,3,0,0,31,10,0
2022-12-03,2,66,18,0,0,0,14,0,0
2022-12-04,2,61,17,5,0,0,21,1,16
2022-12-05,8,61,23,0,2,0,39,0,0
2022-12-06,7,60,14,5,1,4,22,0,1
2022-12-07,10,55,6,2,3,0,16,0,30
2022-12-08,8,53,22,5,0,0,63,0,1
2022-12-09,15,54,18,1,9,0,95,0,0
2022-12-10,11,62,69,1,0,1,157,0,0
2022-12-11,11,45,28,0,1,0,113,6,0
2022-12-12,11,53,33,2,1,41,192,0,0
2022-12-13,11,72,34,4,0,40,155,0,0
2022-12-14,15,32,7,4,2,0,942,0,0
2022-12-15,25,39,48,24,1,4,378,0,0
2022-12-16,12,41,97,6,0,4,609,12,0
2022-12-17,12,37,61,7,0,0,871,0,0
2022-12-18,15,55,110,0,2,0,941,17,0
2022-12-19,59,47,122,15,0,3,1014,0,0
2022-12-20,16,53,51,25,0,2,718,0,0
2022-12-21,18,40,28,0,20,3,449,0,0
2022-12-22,18,69,108,29,7,8,1305,0,4
2022-12-23,27,72,200,1,5,18,1819,0,1
2022-12-24,49,84,215,3,4,6,1746,0,0
2022-12-25,53,27,242,1,3,0,1800,156,0
2022-12-26,95,26,290,5,11,0,1821,16,0
2022-12-27,74,42,165,9,4,20,1002,0,7
2022-12-28,34,138,68,51,6,28,546,0,12
2022-12-29,14,77,292,6,4,22,1699,0,14
2022-12-30,94,51,373,6,14,20,1890,168,0
2022-12-31,10,92,446,7,4,8,1723,0,1
2023-01-01,119,89,544,31,2,0,498,0,0
2023-01-02,127,50,552,0,4,0,1452,196,2
2023-01-03,150,48,300,4,47,28,686,0,19
2023-01-04,76,71,128,49,31,22,286,64,0
2023-01-05,38,83,183,120,9,22,498,0,0
2023-01-06,46,123,729,62,32,85,1484,0,0
2023-01-07,177,122,710,19,17,0,1476,0,0
2023-01-08,154,64,742,56,11,0,922,0,0
2023-01-09,190,83,675,31,16,87,469,154,104
2023-01-10,116,116,332,16,48,61,461,0,99
2023-01-11,60,208,128,69,18,32,291,153,41
2023-01-12,26,161,222,97,31,151,291,0,209
2023-01-13,48,104,514,83,15,35,524,160,83
2023-01-14,133,171,482,10,39,7,467,100,50
2023-01-15,127,110,513,2,23,0,409,46,54
2023-01-16,115,54,495,29,25,23,366,0,95
2023-01-17,128,126,310,162,51,8,206,0,46
2023-01-18,42,221,297,144,24,53,89,51,99
2023-01-19,32,265,450,87,32,14,206,0,98
2023-01-20,111,275,654,147,22,28,226,0,498
2023-01-21,93,188,525,73,28,167,200,81,138
2023-01-22,94,219,387,4,19,167,189,0,34
2023-01-23,88,92,355,4,25,142,172,29,18
2023-01-24,70,119,163,105,25,16,58,0,19
2023-01-25,35,278,120,61,29,177,86,0,6
2023-01-26,18,200,374,32,40,151,128,14,357
2023-01-27,64,223,394,62,54,21,111,0,185
2023-01-28,66,271,328,9,37,25,60,13,0
2023-01-29,76,251,231,1,30,0,62,0,32
2023-01-30,54,166,268,37,23,79,53,0,0
2023-01-31,54,262,117,9,21,0,17,0,5
2023-02-01,20,352,47,44,46,87,15,0,14
2023-02-02,5,230,75,29,30,2,11,0,125
2023-02-03,33,152,214,39,25,46,52,22,58
2023-02-04,34,279,382,26,51,0,59,7,0
2023-02-05,20,178,355,2,20,0,0,0,5
2023-02-06,36,224,168,1,3,8,44,0,0
2023-02-07,11,241,54,56,35,73,13,0,45
2023-02-08,11,349,26,3,7,30,5,0,55
2023-02-09,10,233,112,21,5,11,36,0,99
2023-02-10,16,121,139,20,8,24,23,15,81
2023-02-11,9,104,136,22,31,0,36,0,0
2023-02-12,3,77,112,5,2,0,18,0,0
2023-02-13,7,121,155,0,51,18,24,0,3
2023-02-14,4,134,35,15,11,27,4,0,0
2023-02-15,6,137,9,2,33,4,14,11,0
2023-02-16,5,171,62,18,0,32,23,0,24
2023-02-17,20,273,157,17,0,7,36,0,19
2023-02-18,13,258,71,5,0,0,10,6,0
2023-02-19,16,171,36,3,11,2,21,0,18
2023-02-20,4,103,66,0,26,0,17,0,26
2023-02-21,4,157,32,0,33,0,4,0,30
2023-02-22,4,151,11,0,0,34,2,0,11
2023-02-23,0,299,55,26,67,16,1,0,3
2023-02-24,18,281,86,1,9,1,0,0,67
2023-02-25,7,201,51,12,0,1,1,5,12
2023-02-26,9,146,31,0,0,0,6,0,15
2023-02-27,11,176,21,0,0,6,11,0,97
2023-02-28,11,253,20,23,0,65,15,0,45
2023-03-01,5,115,7,2,7,0,4,7,38
2023-03-02,5,223,10,6,37,2,0,0,0
2023-03-03,4,221,9,12,25,1,9,0,0
2023-03-04,4,149,44,9,0,0,4,2,3
2023-03-05,7,210,40,2,0,0,13,0,0
2023-03-06,11,155,44,0,40,0,6,0,0
2023-03-07,14,241,22,3,61,8,5,0,271
2023-03-08,17,156,7,15,0,0,4,0,87
2023-03-09,2,221,37,0,0,0,3,0,17
2023-03-10,0,167,16,1,11,0,7,0,0
2023-03-11,4,261,26,9,0,0,5,3,0
2023-03-12,3,103,76,0,0,5,5,0,0
2023-03-13,4,107,39,4,0,3,7,0,0
2023-03-14,5,136,17,1,0,1,6,0,0
2023-03-15,1,150,4,1,0,0,3,0,0
2023-03-16,1,117,54,13,26,28,0,0,0
2023-03-17,1,107,39,5,9,0,6,1,0
2023-03-18,5,87,20,7,46,0,11,0,0
2023-03-19,4,110,40,0,0,1,18,0,0
2023-03-20,4,41,16,0,5,26,5,0,0
2023-03-21,5,88,8,5,0,2,5,0,0
2023-03-22,1,112,5,3,0,0,0,0,0
2023-03-23,3,95,28,0,0,37,1,0,0
2023-03-24,5,92,40,0,0,0,13,0,0
2023-03-25,3,104,27,9,0,0,2,4,0
2023-03-26,2,51,15,0,0,0,0,0,0
2023-03-27,6,51,21,6,68,0,5,0,0
2023-03-28,8,82,9,0,79,0,6,0,0
2023-03-29,3,60,4,1,0,0,2,0,0
2023-03-30,4,94,16,1,14,17,2,0,0
2023-03-31,7,67,22,7,0,3,9,0,0
2023-04-01,7,67,22,7,0,3,9,0,0
2023-04-02,11,20,6,1,0,0,4,1,0
2023-04-03,2,20,5,0,0,0,6,0,4
2023-04-04,5,59,7,0,58,0,7,0,0
2023-04-05,4,36,0,0,0,0,2,0,0
2023-04-06,2,47,15,0,23,0,3,0,0
2023-04-07,6,52,20,0,0,0,4,1,1
2023-04-08,7,53,18,8,0,0,6,1,0
2023-04-09,0,52,7,0,0,1,3,0,0
2023-04-10,1,50,21,0,0,1,9,0,0
2023-04-11,0,34,3,7,0,0,3,0,0
2023-04-12,0,34,1,0,0,0,1,0,0
2023-04-13,2,35,16,7,0,10,2,0,0
2023-04-14,2,40,15,5,0,0,2,0,0
2023-04-15,2,41,46,1,0,0,14,2,0
2023-04-16,0,39,20,0,71,0,8,1,0
2023-04-17,1,55,6,0,3,0,18,0,0
