,Chuquisaca,La Paz,Cochabamba,Oruro,Potosí,Tarija,Santa Cruz,Beni,Pando
2023-01-09,1586,3149,3232,1650,941,1374,9034,998,359
2023-01-10,1586,3149,3233,1650,941,1374,9034,998,359
2023-01-11,1586,3149,3235,1650,941,1374,9034,998,359
2023-01-12,1586,3149,3237,1651,941,1374,9034,998,359
2023-01-13,1586,3149,3237,1651,941,1374,9034,998,359
2023-01-14,1586,3150,3237,1651,942,1374,9034,998,361
2023-01-15,1586,3150,3238,1652,942,1374,9035,998,361
2023-01-16,1586,3150,3240,1652,942,1374,9035,998,361
2023-01-17,1586,3150,3240,1652,942,1374,9035,998,361
2023-01-18,1586,3151,3240,1653,942,1374,9035,998,361
2023-01-19,1586,3152,3240,1653,942,1374,9035,998,361
2023-01-20,1586,3153,3240,1654,942,1374,9035,998,361
2023-01-21,1586,3153,3240,1654,942,1375,9035,998,361
2023-01-22,1586,3153,3240,1654,942,1375,9035,998,361
2023-01-23,1586,3153,3240,1654,942,1375,9035,998,361
2023-01-24,1586,3153,3240,1654,942,1375,9035,998,361
2023-01-25,1586,3153,3240,1654,942,1375,9035,998,361
2023-01-26,1586,3153,3241,1654,942,1375,9035,998,361
2023-01-27,1586,3153,3241,1655,942,1375,9035,998,361
2023-01-28,1586,3153,3241,1655,942,1375,9035,998,361
2023-01-29,1586,3153,3241,1655,942,1375,9035,998,361
2023-01-30,1586,3154,3241,1655,942,1375,9035,998,361
2023-01-31,1586,3155,3243,1655,942,1375,9035,998,361
2023-02-01,1586,3155,3243,1655,942,1375,9035,998,361
2023-02-02,1586,3155,3243,1656,942,1375,9035,998,361
2023-02-03,1586,3156,3244,1656,942,1375,9035,998,361
2023-02-04,1586,3157,3244,1656,942,1375,9035,998,361
2023-02-05,1586,3157,3244,1657,942,1375,9035,998,361
2023-02-06,1586,3157,3244,1657,942,1375,9035,998,361
2023-02-07,1586,3157,3244,1657,942,1375,9035,998,361
2023-02-08,1586,3157,3244,1657,942,1375,9035,998,361
2023-02-09,1586,3157,3244,1657,942,1375,9035,998,361
2023-02-10,1586,3157,3244,1657,942,1375,9035,998,361
2023-02-11,1586,3157,3244,1658,942,1375,9035,998,361
2023-02-12,1586,3157,3244,1658,942,1375,9035,998,361
2023-02-13,1586,3157,3244,1658,942,1375,9035,998,361
2023-02-14,1586,3158,3244,1658,942,1375,9035,998,361
2023-02-15,1586,3158,3246,1658,942,1375,9036,998,361
2023-02-16,1586,3158,3247,1658,942,1375,9037,998,361
2023-02-17,1586,3158,3247,1658,942,1375,9040,998,361
2023-02-18,1586,3158,3247,1658,942,1375,9041,998,361
2023-02-19,1586,3158,3247,1658,942,1375,9042,998,361
2023-02-20,1586,3158,3247,1658,942,1375,9042,998,361
2023-02-21,1586,3158,3247,1658,942,1376,9042,998,361
2023-02-22,1586,3158,3247,1658,942,1376,9042,998,361
2023-02-23,1586,3158,3247,1658,942,1376,9042,998,361
2023-02-24,1586,3159,3247,1658,942,1376,9042,998,361
2023-02-25,1586,3160,3247,1658,942,1376,9042,998,361
2023-02-26,1586,3160,3247,1658,942,1376,9042,998,361
2023-02-27,1586,3160,3247,1658,942,1376,9042,998,361
2023-02-28,1586,3160,3247,1658,942,1376,9042,998,361
2023-03-01,1586,3160,3247,1658,942,1376,9042,998,361
2023-03-02,1586,3160,3247,1658,942,1376,9042,998,361
2023-03-03,1586,3160,3247,1658,942,1376,9042,998,361
2023-03-04,1586,3160,3247,1658,942,1376,9042,998,361
2023-03-05,1586,3160,3247,1658,942,1376,9042,998,361
2023-03-06,1586,3160,3247,1658,942,1376,9042,998,361
2023-03-07,1586,3160,3247,1658,942,1376,9042,998,361
2023-03-08,1586,3160,3247,1658,942,1376,9042,998,361
2023-03-09,1586,3160,3247,1658,943,1376,9042,998,361
2023-03-10,1586,3160,3247,1658,943,1376,9042,998,361
2023-03-11,1586,3160,3247,1659,943,1376,9042,998,361
2023-03-12,1586,3160,3247,1659,943,1376,9042,998,361
2023-03-13,1586,3160,3247,1659,943,1376,9042,998,361
2023-03-14,1586,3160,3247,1659,943,1376,9042,998,361
2023-03-15,1586,3160,3247,1659,943,1376,9042,998,361
2023-03-16,1586,3160,3247,1659,943,1376,9042,998,361
2023-03-17,1586,3160,3247,1659,943,1376,9042,998,361
2023-03-18,1586,3160,3247,1659,943,1376,9042,998,361
2023-03-19,1586,3160,3247,1659,943,1376,9042,998,361
2023-03-20,1586,3160,3247,1659,943,1376,9042,998,361
2023-03-21,1586,3160,3247,1659,943,1376,9042,998,361
2023-03-22,1586,3160,3247,1659,943,1376,9042,998,361
2023-03-23,1586,3160,3247,1659,943,1376,9042,998,361
2023-03-24,1586,3160,3247,1659,943,1376,9042,998,361
2023-03-25,1586,3160,3247,1659,943,1376,9042,998,361
2023-03-26,1586,3160,3247,1660,943,1376,9042,998,361
2023-03-27,1586,3160,3247,1660,943,1376,9042,998,361
2023-03-28,1586,3160,3248,1660,943,1376,9042,998,361
2023-03-29,1586,3160,3248,1660,943,1376,9042,998,361
2023-03-30,1586,3160,3248,1660,943,1376,9042,998,361
2023-03-31,1586,3160,3248,1660,943,1376,9042,998,361
2023-04-01,1586,3160,3248,1660,943,1376,9042,998,361
2023-04-02,1586,3160,3248,1660,943,1376,9042,998,361
2023-04-03,1586,3160,3248,1660,943,1376,9042,998,361
2023-04-04,1586,3160,3248,1661,943,1376,9042,998,361
2023-04-05,1586,3160,3248,1661,943,1376,9042,998,361
2023-04-06,1586,3160,3248,1661,943,1376,9042,998,361
2023-04-07,1586,3160,3248,1661,943,1376,9042,998,361
2023-04-08,1586,3160,3248,1661,943,1376,9042,998,361
2023-04-09,1586,3160,3248,1661,943,1376,9042,998,361
2023-04-10,1586,3160,3248,1661,943,1376,9042,998,361
2023-04-11,1586,3160,3248,1661,943,1376,9042,998,361
2023-04-12,1586,3160,3248,1661,943,1376,9042,998,361
2023-04-13,1586,3160,3248,1661,943,1376,9042,998,361
2023-04-14,1586,3160,3248,1661,943,1376,9042,998,361
2023-04-15,1586,3160,3248,1661,943,1376,9042,998,361
2023-04-16,1586,3160,3248,1661,943,1376,9042,998,361
2023-04-17,1586,3160,3248,1661,943,1376,9043,998,361
2023-04-18,1586,3160,3248,1661,943,1376,9043,998,361
2023-04-19,1586,3160,3248,1661,943,1376,9043,998,361
2023-04-20,1586,3160,3248,1661,943,1376,9043,998,361
2023-04-21,1586,3160,3248,1661,943,1376,9043,998,361
2023-04-22,1586,3160,3248,1661,943,1376,9043,998,361
2023-04-23,1586,3160,3248,1661,943,1376,9043,998,361
2023-04-24,1586,3160,3248,1661,943,1376,9043,998,361
2023-04-25,1586,3160,3249,1661,943,1376,9043,998,361
2023-04-26,1586,3160,3249,1661,943,1376,9043,998,361
2023-04-27,1586,3160,3249,1661,943,1376,9043,998,361
2023-04-28,1586,3160,3249,1661,943,1376,9043,998,361
2023-04-29,1586,3160,3249,1661,943,1376,9043,998,361
2023-04-30,1586,3160,3249,1661,943,1376,9043,998,361
2023-05-01,1586,3160,3249,1661,943,1376,9043,998,361
2023-05-02,1586,3160,3249,1661,943,1376,9043,998,361
2023-05-03,1586,3160,3249,1661,943,1376,9043,998,361
2023-05-04,1586,3160,3249,1661,943,1376,9043,998,361
2023-05-05,1586,3161,3249,1661,943,1376,9043,998,361
2023-05-06,1586,3162,3250,1661,943,1376,9043,998,361
2023-05-07,1586,3162,3251,1661,943,1376,9043,998,361
2023-05-08,1586,3162,3252,1661,943,1376,9043,998,361
2023-05-09,1586,3162,3252,1661,943,1376,9043,998,361
2023-05-10,1586,3162,3252,1661,943,1376,9043,998,361
2023-05-11,1586,3162,3252,1661,943,1376,9043,998,361
2023-05-12,1586,3162,3252,1661,943,1376,9043,998,361
2023-05-13,1586,3162,3252,1661,943,1376,9043,998,361
2023-05-14,1586,3162,3252,1661,943,1376,9043,998,361
2023-05-15,1586,3162,3252,1661,943,1376,9043,998,361
2023-05-16,1586,3162,3252,1661,943,1376,9043,998,361
2023-05-17,1586,3162,3252,1662,943,1376,9043,998,361
2023-05-18,1586,3162,3252,1662,943,1376,9043,998,361
2023-05-19,1586,3162,3252,1662,943,1376,9043,998,361
2023-05-20,1586,3162,3252,1662,943,1376,9043,998,361
2023-05-21,1586,3162,3252,1662,943,1376,9043,998,361
2023-05-22,1586,3162,3252,1662,943,1376,9043,998,361
2023-05-23,1586,3162,3252,1663,943,1376,9043,998,361
2023-05-24,1586,3162,3252,1663,943,1376,9043,998,361
2023-05-25,1586,3162,3252,1663,943,1376,9043,998,361
2023-05-26,1586,3162,3252,1663,943,1376,9043,998,361
2023-05-27,1586,3162,3252,1663,943,1376,9043,998,361
2023-05-28,1586,3162,3252,1663,943,1376,9043,998,361
2023-05-29,1586,3162,3252,1663,943,1376,9043,998,361
2023-05-30,1586,3162,3252,1663,943,1376,9043,998,361
2023-05-31,1586,3162,3252,1663,943,1376,9043,998,361
2023-06-01,1586,3162,3252,1663,943,1376,9043,998,361
2023-06-02,1586,3162,3252,1663,943,1376,9043,998,361
2023-06-03,1586,3162,3252,1663,943,1376,9043,998,361
2023-06-04,1586,3162,3252,1664,943,1376,9043,998,361
2023-06-05,1586,3162,3252,1665,943,1376,9043,998,361
2023-06-06,1586,3162,3252,1665,943,1376,9043,998,361
2023-06-07,1586,3162,3252,1665,943,1376,9043,998,361
2023-06-08,1586,3162,3252,1665,943,1376,9043,998,361
2023-06-09,1586,3162,3252,1665,943,1376,9043,998,361
2023-06-10,1586,3162,3252,1665,943,1376,9043,998,361
2023-06-11,1586,3162,3252,1665,943,1376,9043,998,361
2023-06-12,1586,3162,3252,1665,943,1376,9043,998,361
2023-06-13,1586,3162,3253,1665,943,1376,9043,998,361
2023-06-14,1586,3162,3253,1665,943,1376,9043,998,361
2023-06-15,1586,3162,3253,1665,943,1376,9043,998,361
2023-06-16,1586,3162,3253,1665,943,1376,9043,998,361
2023-06-17,1586,3162,3253,1665,943,1376,9043,998,361
2023-06-18,1586,3162,3253,1665,943,1376,9043,998,361
2023-06-19,1586,3162,3253,1665,943,1376,9043,998,361
2023-06-20,1586,3162,3253,1665,943,1376,9043,998,361
2023-06-21,1586,3162,3253,1665,943,1376,9043,998,361
2023-06-22,1586,3162,3253,1665,943,1376,9043,998,361
2023-06-23,1586,3162,3255,1665,943,1376,9044,998,361
2023-06-24,1586,3162,3255,1665,943,1376,9044,998,361
2023-06-25,1586,3162,3255,1665,943,1376,9044,998,361
2023-06-26,1586,3162,3256,1665,943,1376,9044,998,361
2023-06-27,1586,3162,3257,1665,943,1376,9044,998,361
2023-06-28,1586,3162,3257,1665,943,1376,9044,998,361
2023-06-29,1586,3162,3257,1665,943,1376,9044,998,361
2023-06-30,1586,3162,3257,1665,943,1376,9044,998,361
