,Chuquisaca,La Paz,Cochabamba,Oruro,Potosí,Tarija,Santa Cruz,Beni,Pando
2021-11-28,31924,100599,75404,23490,22720,36926,176063,19891,4929
2021-11-29,31944,100673,75536,23646,22733,36946,176623,19891,4929
2021-11-30,31964,100790,75716,23659,22737,37068,177166,19908,4933
2021-12-01,32041,100880,75856,23673,22755,37105,177560,19908,4933
2021-12-02,32123,100969,76011,23678,22823,37153,177750,19908,4934
2021-12-03,32187,101085,76161,23693,22834,37217,178239,19921,4950
2021-12-04,32242,101185,76220,23703,22837,37217,178832,19927,4952
2021-12-05,32268,101235,76255,23713,22840,37217,179480,19927,4952
2021-12-06,32291,101278,76448,23715,22851,37298,180021,19927,4953
2021-12-07,32340,101394,76591,23719,22886,37394,180356,19927,4957
2021-12-08,32377,101498,76735,23735,22963,37494,180865,19948,4960
2021-12-09,32467,101661,76908,23744,22996,37579,181425,19958,4960
2021-12-10,32534,101761,77037,23898,23028,37690,182025,19960,4969
2021-12-11,32588,101851,77102,23903,23069,37690,182575,19960,4969
2021-12-12,32622,101950,77155,23910,23099,37690,183132,19980,4969
2021-12-13,32653,102027,77302,23912,23133,37752,183757,19980,4988
2021-12-14,32675,102129,77461,23922,23185,37843,184334,20002,4991
2021-12-15,32690,102236,77531,23943,23220,37916,184639,20002,4994
2021-12-16,32738,102351,77736,23956,23224,38020,185485,20017,4995
2021-12-17,32754,102510,77898,23969,23268,38105,186365,20017,4995
2021-12-18,32779,102648,77948,23983,23308,38150,187258,20017,4995
2021-12-19,32791,102756,77989,23988,23309,38150,187258,20017,5002
2021-12-20,32863,102814,78122,23989,23359,38346,188164,20056,5010
2021-12-21,32909,102925,78251,23998,23399,38462,188716,20056,5013
2021-12-22,32962,103083,78345,24020,23439,38631,189267,20056,5013
2021-12-23,32990,103265,78487,24039,23479,38758,190451,20119,5019
2021-12-24,33008,103471,78651,24058,23506,38841,191426,20119,5019
2021-12-25,33029,103643,78716,24071,23526,38872,192432,20122,5020
2021-12-26,33032,103750,78744,24081,23537,38872,193726,20122,5020
2021-12-27,33184,103810,78871,24081,23550,39094,194814,20189,5020
2021-12-28,33245,103964,78957,24087,23570,39225,195519,20189,5023
2021-12-29,33277,104179,79204,24105,23574,39352,196068,20189,5025
2021-12-30,33398,104442,79352,24115,23588,39481,197250,20189,5027
2021-12-31,33439,104701,79519,24149,23600,39554,198730,20315,5037
2022-01-01,33450,104957,79588,24170,23610,39694,199929,20315,5037
2022-01-02,33470,105093,79616,24519,23618,39705,201167,20315,5037
2022-01-03,33519,105186,79809,24520,23625,39918,202437,20315,5048
2022-01-04,33528,105358,79985,24524,23632,40067,203261,20315,5049
2022-01-05,33577,105559,80122,24541,23632,40386,204160,20451,5049
2022-01-06,33624,105761,80262,24566,23641,40647,206079,20451,5068
2022-01-07,33648,105946,80399,24576,23641,40851,209330,20451,5073
2022-01-08,33657,106099,80462,24598,23666,40856,213692,20559,5073
2022-01-09,33692,106270,80513,24618,23689,40856,219603,20559,5073
2022-01-10,33736,106439,80696,24621,23690,41012,225313,20635,5074
2022-01-11,33761,106588,80897,24632,23690,41360,227801,20635,5076
2022-01-12,33794,106800,81061,24667,23700,41514,230947,20635,5161
2022-01-13,33809,107000,81230,24699,23713,41755,236421,21030,5190
2022-01-14,33958,107220,81855,24744,23733,42050,242459,21030,5200
2022-01-15,33971,107465,82768,24792,23740,42187,248745,21314,5204
2022-01-16,34049,107679,83277,24873,23746,42187,254888,21314,5204
2022-01-17,34314,107881,83898,24886,23756,42531,260436,21737,5207
2022-01-18,34442,108137,85642,24956,23782,42867,263819,21737,5207
2022-01-19,34634,108445,88168,25142,23854,43343,265529,21737,5229
2022-01-20,34873,108646,90366,25937,23915,43789,269486,21737,5251
2022-01-21,35094,108899,92737,26111,24016,44339,273183,22834,5251
2022-01-22,35381,109151,95035,26294,24046,44790,277735,22834,5251
2022-01-23,35397,109354,97635,26478,24068,44881,281869,22834,5251
2022-01-24,35436,109578,100028,26525,24120,45275,285265,22834,5294
2022-01-25,35454,109806,102948,26722,24209,45868,286826,22834,5294
2022-01-26,35541,110052,104313,26982,24314,47255,287745,24287,5300
2022-01-27,35727,110314,105064,27214,24442,47797,290450,24287,5336
2022-01-28,36058,110574,107279,27370,24510,48360,292814,24287,5348
2022-01-29,36302,110881,109683,27606,24594,48382,295064,24754,5348
2022-01-30,37910,111201,112089,27762,24623,48469,297103,24754,5348
2022-01-31,38817,111544,114091,27792,24717,49236,298762,25404,5392
2022-02-01,39244,111810,116266,27955,24920,49867,299447,25404,5399
2022-02-02,39542,112137,117263,28138,25004,50725,300011,25404,5415
2022-02-03,40118,112516,117832,28287,25111,51934,301988,25844,5452
2022-02-04,40713,112916,119605,29347,25297,53033,303653,25844,5458
2022-02-05,41123,113223,121696,29487,25371,53060,305054,25844,5464
2022-02-06,41688,113553,123223,29563,25393,53066,306249,26621,5472
2022-02-07,42035,113829,124529,30842,25575,54149,307445,26621,5508
2022-02-08,43503,114171,125727,30886,26276,54829,308065,27131,5525
2022-02-09,44693,114447,126305,30974,26514,56032,308404,27131,5550
2022-02-10,45303,114801,126572,31082,26778,57106,309322,27243,5566
2022-02-11,45895,115216,127397,31114,26898,57977,310377,27243,5567
2022-02-12,46086,115513,128271,31157,26948,58113,311463,27243,5567
2022-02-13,46279,115906,129210,31188,26976,58199,312491,27391,5584
2022-02-14,46440,116212,129973,31196,27084,58733,313297,27391,5615
2022-02-15,46529,116516,130587,31250,27381,59267,313710,27555,5626
2022-02-16,46601,116889,131007,31294,27575,60072,314067,27555,5783
2022-02-17,46690,117259,131171,31335,27716,60638,314914,27684,5794
2022-02-18,46766,117508,131604,31364,27822,61174,315783,27723,5816
2022-02-19,46844,117815,132124,31384,27916,61230,316283,27754,5816
2022-02-20,46890,118185,132432,38248,28012,61327,317155,27754,5816
2022-02-21,46938,118568,132782,40015,28067,61810,317993,27929,5856
2022-02-22,46978,118931,133067,40030,28272,62355,318228,27929,5899
2022-02-23,47083,119281,133140,40048,28362,62717,318317,27929,5944
2022-02-24,47121,119614,133169,40058,28456,63264,319096,27929,5974
2022-02-25,47157,119976,133359,40065,28530,63335,319640,28020,6030
2022-02-26,47199,120323,133552,40075,28562,63438,320121,28020,6030
2022-02-27,47215,120620,133662,40076,28680,63475,320685,28020,6030
2022-02-28,47245,120996,133860,40076,28826,63515,321051,28105,6036
2022-03-01,47257,121334,134020,40078,28839,63515,321412,28129,6036
2022-03-02,47271,121632,134085,40078,29489,63899,321796,28129,6040
2022-03-03,47290,122031,134108,40088,29714,64111,322160,28129,6183
2022-03-04,47880,122531,134268,40091,29821,64339,322523,28129,6238
2022-03-05,47905,123041,134418,40098,29968,64400,322933,28167,6238
2022-03-06,47922,123546,134541,40099,30163,64438,323369,28170,6238
2022-03-07,47950,124058,134596,40421,30328,64643,323694,28170,6250
2022-03-08,47962,124669,134641,40423,31028,64834,323773,28170,6342
2022-03-09,47984,125330,134669,40424,31449,65121,323806,28170,6368
2022-03-10,47989,126058,134746,40426,31698,65192,323844,28170,6379
2022-03-11,47998,126822,134751,40429,32028,65385,323907,28170,6380
2022-03-12,48022,127538,134782,40433,32359,65391,324037,28224,6380
2022-03-13,48031,128324,134842,40437,32732,65391,324261,28230,6380
2022-03-14,48065,129004,134922,40439,33031,65479,324421,28230,6424
2022-03-15,48089,129829,134982,40441,33300,65534,324684,28230,6492
2022-03-16,48097,130632,135017,40449,33564,65612,324767,28230,6536
2022-03-17,48109,131454,135068,40452,33768,65742,324982,28230,6605
2022-03-18,48123,132296,135118,40575,34042,65814,325222,28230,6623
2022-03-19,48141,133144,135203,40577,34249,65818,325455,28254,6623
2022-03-20,48151,134031,135258,40578,34449,65818,325697,28254,6623
2022-03-21,48343,134905,135330,40581,34629,65920,325866,28254,6649
2022-03-22,48611,135784,135388,40583,34781,66005,325984,28254,6748
2022-03-23,49012,136667,135478,40584,34833,66280,326025,28254,6787
2022-03-24,49446,137557,135493,40587,34885,66522,326138,28254,6904
2022-03-25,49913,138455,135808,40590,34945,66643,326234,28254,6905
2022-03-26,50304,139349,136087,40593,35029,66643,326437,28275,6993
2022-03-27,50635,140240,136231,40595,35031,66643,326541,28275,6993
2022-03-28,51152,141113,136287,40595,35042,66760,326687,28275,7100
2022-03-29,51820,141876,136361,40595,35117,66811,326758,28275,7134
2022-03-30,52482,142582,136457,40596,35124,66897,326802,28282,7289
2022-03-31,53234,143239,136485,40597,35165,66987,326913,28282,7658
2022-04-01,53849,143850,136554,40597,35271,67015,327044,28282,7658
2022-04-02,54342,144428,136629,40649,35299,67025,327221,28282,7658
2022-04-03,54695,144981,136665,40649,35299,67026,327341,28282,7658
2022-04-04,55252,145484,136723,40649,35304,67111,327448,28291,7658
2022-04-05,55672,145972,136768,40649,35347,67204,327481,28291,7672
2022-04-06,55773,146403,136783,40651,35426,67384,327497,28306,7673
2022-04-07,55920,146804,136790,40651,35428,67456,327603,28307,7714
2022-04-08,56024,147178,136850,40653,35608,67484,327683,28307,7731
2022-04-09,56098,147504,136869,40654,35854,67484,327764,28307,7731
2022-04-10,56151,147816,136907,40654,35854,67484,327863,28322,7731
2022-04-11,56279,148106,136939,40654,35870,67576,327949,28327,7731
2022-04-12,56473,148371,136988,40655,35871,67668,327975,28331,7754
2022-04-13,56679,148579,137005,40656,35897,67785,327990,28331,7767
2022-04-14,56831,148799,137019,40657,35903,67921,328034,28331,7767
2022-04-15,56934,148994,137036,40658,35905,68006,328077,28337,7767
2022-04-16,57036,149196,137095,40659,35906,68081,328138,28338,7767
2022-04-17,57089,149386,137122,40659,35906,68131,328206,28340,7767
2022-04-18,57161,149561,137162,40659,35909,68180,328339,28343,7767
2022-04-19,57226,149728,137175,40660,35910,68337,328361,28344,7770
2022-04-20,57369,149898,137180,40661,35975,68505,328375,28344,7770
2022-04-21,57517,150060,137185,40695,35978,68613,328413,28344,7770
2022-04-22,57701,150216,137202,40695,36002,68739,328452,28344,7772
2022-04-23,57858,150361,137225,40695,36007,68739,328483,28348,7772
2022-04-24,57961,150499,137250,40695,36007,68739,328533,28348,7772
2022-04-25,58071,150631,137271,40695,36011,68976,328540,28348,7788
2022-04-26,58293,150756,137277,40696,36056,69155,328554,28348,7806
2022-04-27,58527,150868,137291,40696,36057,69321,328560,28348,7809
2022-04-28,58778,150958,137293,40696,36088,69450,328590,28348,7852
2022-04-29,59005,151035,137324,40696,36090,69468,328616,28348,7852
2022-04-30,59160,151104,137341,40697,36106,69644,328659,28357,7852
2022-05-01,59266,151165,137362,40697,36106,69644,328693,28357,7852
2022-05-02,59378,151220,137384,40698,36106,69644,328719,28362,7852
2022-05-03,59503,151271,137400,40698,36107,69782,328747,28362,7853
2022-05-04,59763,151323,137410,40698,36126,69981,328781,28362,7853
2022-05-05,60106,151377,137420,40700,36126,70156,328828,28363,7853
2022-05-06,60461,151426,137425,40702,36144,70184,328845,28363,7853
2022-05-07,60665,151471,137455,40703,36146,70184,328864,28363,7853
2022-05-08,60877,151512,137488,40703,36146,70194,328901,28365,7853
2022-05-09,60986,151552,137498,40703,36160,70227,328933,28365,7853
2022-05-10,61223,151621,137510,40704,36160,70285,328963,28366,7853
2022-05-11,61340,151712,137514,40706,36190,70360,328972,28366,7853
2022-05-12,61408,151823,137516,40707,36190,70373,328982,28366,7854
2022-05-13,61447,151922,137517,40707,36192,70421,329008,28366,7854
2022-05-14,61478,152050,137537,40707,36193,70453,329027,28366,7854
2022-05-15,61557,152161,137548,40707,36195,70453,329046,28368,7854
2022-05-16,61645,152284,137558,40708,36197,70507,329056,28371,7854
2022-05-17,61698,152399,137586,40710,36286,70568,329087,28371,7854
2022-05-18,61729,152539,137595,40710,36290,70615,329099,28372,7854
2022-05-19,61751,152681,137603,40711,36290,70671,329135,28375,7854
2022-05-20,61770,152836,137627,40711,36293,70731,329210,28375,7854
2022-05-21,61801,152959,137643,40711,36295,70731,329309,28376,7854
2022-05-22,61839,153127,137669,40711,36295,70731,329409,28376,7854
2022-05-23,61871,153298,137698,40711,36409,70834,329461,28376,7905
2022-05-24,61896,153477,137715,40711,36410,70896,329484,28376,7907
2022-05-25,61921,153672,137739,40712,36410,70948,329516,28376,7987
2022-05-26,61942,153883,137752,40713,36410,71001,329579,28376,7987
2022-05-27,61960,154130,137789,40713,36412,71053,329629,28377,8147
2022-05-28,61973,154344,137847,40713,36443,71054,329703,28379,8147
2022-05-29,61980,154616,137874,40713,36447,71054,329787,28380,8147
2022-05-30,61999,154818,137900,40713,36450,71093,329963,28380,8189
2022-05-31,62010,155064,137942,40714,36450,71189,330141,28380,8219
2022-06-01,62015,155318,137955,40714,36471,71258,330200,28380,8219
2022-06-02,62033,155576,137963,40715,36489,71269,330302,28380,8219
2022-06-03,62044,155829,138006,40745,36494,71269,330408,28383,8311
2022-06-04,62110,156029,138058,40745,36495,71269,330528,28383,8440
2022-06-05,62152,156237,138083,40745,36495,71269,330639,28383,8443
2022-06-06,62163,156448,138104,40745,36495,71288,330819,28383,8443
2022-06-07,62194,156706,138140,40745,36497,71315,330901,28387,8452
2022-06-08,62233,156955,138182,40745,36501,71319,330961,28387,8459
2022-06-09,62247,157193,138220,40745,36508,71320,331095,28387,8460
2022-06-10,62271,157451,138295,40745,36511,71320,331202,28387,8460
2022-06-11,62291,157690,138369,40748,36512,71320,331302,28387,8460
2022-06-12,62306,157947,138431,40748,36515,71321,331428,28389,8460
2022-06-13,62349,158206,138509,40748,36518,71339,331549,28392,8460
2022-06-14,62393,158448,138548,40751,36522,71439,331623,28392,8460
2022-06-15,62426,158682,138597,40752,36530,71504,331652,28392,8478
2022-06-16,62442,158783,138661,40752,36530,71596,331816,28395,8478
2022-06-17,62495,158846,138749,40752,36530,71695,331967,28395,8478
2022-06-18,62545,158875,138825,40753,36532,71695,332144,28395,8478
2022-06-19,62608,158900,138913,40753,36535,71739,332380,28395,8478
2022-06-20,62677,158918,138984,40753,36536,71808,332577,28395,8482
2022-06-21,62732,158941,139024,40774,36536,71808,332690,28395,8482
2022-06-22,62784,158968,139063,40774,36543,71860,332768,28413,8508
2022-06-23,62830,159002,139146,40774,36545,71867,332996,28416,8522
2022-06-24,62911,159016,139211,40776,36545,71927,333224,28416,8535
2022-06-25,63002,159046,139294,40777,36556,71985,333460,28416,8535
2022-06-26,63098,159065,139346,40777,36558,72023,333591,28420,8535
2022-06-27,63186,159082,139449,40777,36560,72109,333889,28420,8567
2022-06-28,63301,159100,139524,40778,36567,72244,334074,28420,8596
2022-06-29,63350,159116,139586,40780,36570,72361,334181,28420,8626
2022-06-30,63410,159140,139686,40781,36575,72379,334551,28420,8802
2022-07-01,63515,159158,139784,40784,36577,72389,334814,28420,8847
2022-07-02,63595,159178,139968,40786,36584,72422,335079,28458,8847
2022-07-03,63737,159198,140174,40789,36587,72432,335733,28458,8847
2022-07-04,63897,159216,140402,40789,36587,72450,336379,28458,8917
2022-07-05,64033,159248,140616,40791,36607,72469,336740,28458,8917
2022-07-06,64161,159277,140699,40792,36616,72481,337001,28458,8917
2022-07-07,64245,159309,140894,40819,36625,72485,337655,28458,8917
2022-07-08,64410,159344,141211,40827,36638,72744,338338,28522,8917
2022-07-09,64583,159367,141599,40827,36644,72881,339070,28522,8917
2022-07-10,64733,159407,142039,40827,36649,73001,339776,28555,8917
2022-07-11,64963,159456,142437,40828,36649,73031,340563,28555,8917
2022-07-12,65155,159484,142641,40833,36664,73168,341041,28555,8918
2022-07-13,65322,159510,142796,40875,36680,73186,341324,28555,8918
2022-07-14,65415,159549,143316,40877,36688,73230,342191,28555,8918
2022-07-15,65656,159576,143871,40886,36712,73253,343125,28616,8918
2022-07-16,65930,159625,144606,40893,36716,73256,343965,28690,8918
2022-07-17,66278,159674,145419,40897,36762,73257,345040,28811,8918
2022-07-18,66697,159708,146168,40899,36787,73290,345940,28811,8921
2022-07-19,67038,159786,146695,40924,36801,73313,346497,28811,8945
2022-07-20,67310,159857,147089,40933,36857,73322,346923,28811,8947
2022-07-21,67554,159951,148133,40944,36900,73343,348017,28811,8947
2022-07-22,67964,160084,149380,40967,36938,73487,349132,29348,8947
2022-07-23,68447,160126,150700,41179,36995,73593,350188,29546,8963
2022-07-24,68858,160231,152010,41186,37042,73690,350188,29546,8963
2022-07-25,69429,160279,153410,41194,37051,73737,351277,29546,8963
2022-07-26,69984,160375,154252,41226,37242,73836,352508,29655,8966
2022-07-27,70325,160488,154628,41261,37357,73903,353426,29655,8970
2022-07-28,70634,160610,156286,41302,37468,74005,354722,29655,8972
2022-07-29,71127,160707,158315,41347,37698,74105,356193,29849,8979
2022-07-30,71683,160852,160259,41398,37781,74134,357714,29849,8979
2022-07-31,72209,160931,162188,41416,37819,74193,359357,30203,8979
2022-08-01,72936,161038,164064,41419,37933,74414,360842,30314,8982
2022-08-02,73386,161140,165040,41496,38114,74606,361693,30389,8984
2022-08-03,73644,161238,165753,41558,38255,74938,362130,30389,8984
2022-08-04,73856,161310,167616,41607,38407,75215,362932,30444,9014
2022-08-05,74305,161404,169797,41665,38621,75423,364467,30603,9017
2022-08-06,74707,161488,171789,41765,38737,75455,365732,30674,9018
2022-08-07,75080,161575,173870,41795,38790,75562,367487,30719,9018
2022-08-08,75832,161684,175659,41816,39014,76035,368640,30719,9060
2022-08-09,76187,161790,176569,42219,39275,76517,369225,31094,9061
2022-08-10,76341,161882,177234,42265,39441,76628,369609,31094,9085
2022-08-11,76510,162022,178654,42668,39631,76726,370872,31212,9163
2022-08-12,76558,162109,180257,42732,39760,77436,372293,31212,9175
2022-08-13,76609,162203,181548,43234,39858,77567,372865,31306,9175
2022-08-14,76724,162313,182713,43247,39913,77567,374088,31329,9175
2022-08-15,77270,162458,183873,43255,39990,77914,375372,31329,9183
2022-08-16,77354,162590,184464,43288,40239,78502,375713,31388,9193
2022-08-17,77465,162741,184851,43347,40297,78866,376174,31388,9202
2022-08-18,77549,162904,185875,43935,40447,79185,376741,31388,9241
2022-08-19,77630,163105,186960,44174,40501,79505,377143,31388,9245
2022-08-20,77748,163331,187686,44545,40570,79586,378067,31388,9245
2022-08-21,77760,163522,188369,44555,40660,79628,379090,31468,9245
2022-08-22,77914,163673,188983,44563,40709,79930,379731,31468,9261
2022-08-23,78035,163867,189306,45019,40798,80348,380106,31486,9265
2022-08-24,78120,164070,189433,45463,40839,80626,380323,31486,9266
2022-08-25,78165,164246,189832,45663,40891,80924,380992,31505,9325
2022-08-26,78278,164413,190260,45759,40983,81159,381650,31505,9502
2022-08-27,78302,164674,190689,45976,41029,81187,382197,31505,9527
2022-08-28,78327,164860,191052,45985,41054,81193,382611,31513,9592
2022-08-29,78425,165117,191339,46116,41179,81523,382928,31513,9695
2022-08-30,78479,165339,191449,46248,41267,81902,383152,31513,9696
2022-08-31,78494,165589,191510,46385,41360,82185,383290,31545,9697
2022-09-01,78526,165838,191776,46521,41475,82427,383669,31545,9697
2022-09-02,78537,166182,192062,46583,41542,82732,384010,31545,9697
2022-09-03,78537,166480,192276,46598,41570,82855,384319,31545,9697
2022-09-04,78537,166720,192480,46690,41595,83004,384680,31545,9697
2022-09-05,78630,167019,192612,46756,41761,83123,384993,31566,9697
2022-09-06,78678,167331,192687,46838,41822,83269,385161,31579,9698
2022-09-07,78692,167636,192721,46904,41876,83286,385284,31579,9701
2022-09-08,78708,167898,192869,46946,41928,83469,385628,31579,9701
2022-09-09,78725,168102,192972,46992,41988,83536,385873,31588,9706
2022-09-10,78728,168368,193087,47032,42011,83548,386136,31588,9706
2022-09-11,78743,168619,193192,47032,42209,83553,386314,31593,9706
2022-09-12,78761,168943,193274,47074,42351,83674,386464,31594,9709
2022-09-13,78761,169210,193307,47120,42455,83731,386546,31594,9709
2022-09-14,78763,169472,193334,47160,42657,83782,386582,31594,9710
2022-09-15,78772,169794,193405,47195,42855,83883,386735,31594,9711
2022-09-16,78782,170119,193508,47221,42986,83950,386894,31594,9711
2022-09-17,78784,170409,193552,47235,43077,83950,386894,31597,9711
2022-09-18,78784,170724,193605,47273,43125,83950,387010,31597,9711
2022-09-19,78801,171000,193632,47273,43192,84076,387110,31597,9734
2022-09-20,78802,171277,193639,47296,43209,84220,387178,31602,9745
2022-09-21,78804,171544,193647,47297,43254,84316,387213,31602,9745
2022-09-22,78805,171820,193671,47314,43265,84532,387309,31602,9745
2022-09-23,78806,172152,193695,47347,43318,84814,387390,31602,9745
2022-09-24,78809,172403,193708,47348,43350,84845,387463,31604,9745
2022-09-25,78810,172771,193743,47349,43391,84880,387511,31605,9745
2022-09-26,78828,173013,193763,47378,43423,84939,387572,31605,9745
2022-09-27,78829,173295,193772,47378,43522,85018,387594,31605,9745
2022-09-28,78835,173594,193784,47409,43558,85064,387620,31609,9745
2022-09-29,78835,173981,193810,47432,43575,85125,387677,31609,9745
2022-09-30,78839,174409,193825,47443,43719,85171,387718,31611,9745
2022-10-01,78839,174822,193847,47444,43739,85181,387763,31611,9745
2022-10-02,78843,175111,193869,47444,43742,85181,387796,31611,9745
2022-10-03,78850,175418,193879,47452,43847,85328,387833,31611,9745
2022-10-04,78850,175784,193887,47454,43860,85335,387853,31611,9758
2022-10-05,78850,176216,193889,47462,43903,85387,387871,31613,9760
2022-10-06,78852,176616,193904,47472,43908,85433,387895,31613,9807
2022-10-07,78852,176990,193914,47475,43911,85521,387936,31613,9807
2022-10-08,78852,177386,193928,47475,43912,85583,387936,31630,9807
2022-10-09,78852,177817,193946,47475,44001,85615,387953,31630,9807
2022-10-10,78858,178304,193957,47475,44032,85655,387970,31630,9873
2022-10-11,78858,178924,193961,47484,44124,85695,387992,31630,9873
2022-10-12,78859,179482,193967,47487,44156,85712,388001,31632,9873
2022-10-13,78860,180023,193978,47490,44156,85716,388047,31632,9873
2022-10-14,78862,180507,193988,47490,44158,85745,388071,31632,9873
2022-10-15,78862,180939,194003,47490,44158,85754,388095,31632,9873
2022-10-16,78862,181285,194018,47490,44160,85754,388131,31632,9873
2022-10-17,78868,181664,194034,47494,44219,85765,388149,31635,9873
2022-10-18,78868,182065,194036,47496,44222,85776,388165,31635,9873
2022-10-19,78868,182449,194036,47496,44222,85778,388169,31635,9873
2022-10-20,78868,182849,194043,47500,44222,85802,388215,31635,9873
2022-10-21,78868,183227,194050,47500,44222,85906,388215,31635,9873
2022-10-22,78868,183594,194055,47500,44235,85945,388226,31638,9873
2022-10-23,78868,183912,194060,47500,44236,85945,388234,31638,9873
2022-10-24,78870,184267,194068,47500,44236,86091,388245,31638,9873
2022-10-25,78870,184618,194069,47504,44247,86117,388258,31638,9873
2022-10-26,78870,185086,194069,47504,44247,86198,388258,31639,9873
2022-10-27,78870,185486,194072,47504,44323,86198,388286,31639,9874
2022-10-28,78870,185950,194081,47504,44347,86203,388303,31639,9874
2022-10-29,78870,186460,194086,47504,44375,86203,388320,31640,9874
2022-10-30,78870,186979,194097,47504,44375,86203,388344,31640,9874
2022-10-31,78891,187430,194102,47504,44390,86209,388362,31640,9874
2022-11-01,78891,187904,194103,47504,44416,86209,388368,31640,9874
2022-11-02,78891,188404,194103,47504,44416,86209,388372,31642,9874
2022-11-03,78891,188913,194108,47504,44416,86224,388381,31642,9874
2022-11-04,78895,189389,194109,47504,44416,86253,388392,31642,9874
2022-11-05,78895,189886,194116,47505,44416,86253,388401,31642,9874
2022-11-06,78898,190385,194125,47505,44416,86253,388418,31644,9874
2022-11-07,78899,190876,194132,47509,44416,86255,388424,31644,9874
2022-11-08,78899,191374,194133,47509,44443,86261,388427,31644,9874
2022-11-09,78901,191887,194135,47509,44443,86266,388431,31644,9874
2022-11-10,78902,192377,194138,47509,44463,86271,388433,31644,9874
2022-11-11,78904,192863,194145,47509,44463,86271,388443,31644,9874
2022-11-12,78904,193334,194150,47509,44463,86271,388456,31644,9874
2022-11-13,78904,193767,194158,47509,44464,86271,388474,31644,9874
2022-11-14,78905,194095,194167,47509,44464,86278,388486,31644,9874
2022-11-15,78906,194302,194171,47509,44464,86293,388488,31644,9874
2022-11-16,78906,194490,194174,47509,44468,86296,388494,31644,9874
2022-11-17,78907,194644,194185,47515,44468,86296,388507,31644,9944
2022-11-18,78908,194793,194193,47515,44468,86298,388527,31646,9944
2022-11-19,78910,194926,194202,47515,44468,86298,388541,31647,9944
2022-11-20,78912,195057,194209,47516,44468,86298,388549,31648,9944
